63030,62410,Sammo Hung,1/7/52,8.442
63030,62417,Richard Ng,12/17/39,5.222
63030,62419,Stanley Fung,6/1/45,3.697
63030,62427,James Tien,5/28/42,3.892
63030,65966,Kent Cheng,5/22/51,2.88
63030,66122,Alfred Cheung Kin-Ting,1/1/55,1.205
63030,67689,Alan Tam,8/23/50,3.069
63030,70674,Norman Chu,10/16/55,3.993
63030,83560,Anthony Chan,10/1/52,2.28
63030,118745,Fung Hak-On,9/18/50,2.587
63030,236075,Michael Miu,6/18/58,4.099
63030,239010,Billy Lau,4/3/54,4.716
63030,928826,Maria Tung Ling,None,1.4
63030,990468,Wong Ching,6/24/49,1.166
63030,1178817,Teresa Ha Ping,10/6/37,1.96
63030,1359889,Tetsuya Matsui,None,0.6
63031,10885,Kenneth Tsang,9/2/34,2.962
63031,12672,Carina Lau,12/8/65,4.893
63031,26724,Eric Tsang,4/14/53,4.01
63031,26742,Walter Tso Tat-Wah,9/15/15,1.073
63031,62417,Richard Ng,12/17/39,5.222
63031,62419,Stanley Fung,6/1/45,3.697
63031,63582,Hui Siu-Hung,11/30/48,3.941
63031,65966,Kent Cheng,5/22/51,2.88
63031,119447,Shing Fui-On,2/1/55,3.63
63031,147030,Wellson Chin,10/14/57,3.683
63031,236075,Michael Miu,6/18/58,4.099
63031,548474,Wong Jing,5/3/55,3.541
63031,990443,Natalis Chan,12/3/50,2.219
63031,990468,Wong Ching,6/24/49,1.166
63031,1082975,Elsie Chan,5/23/68,1.788
63031,1137010,Joan Tong Lai-Kau,6/16/64,1.4
63031,1147123,Lo Hoi-Pang,12/21/41,1.123
63031,1166375,Lee Ka-Ting,11/1/46,2.705
63031,1319278,Yu Kwok-Lok,None,0.6
63032,26724,Eric Tsang,4/14/53,4.01
63032,62410,Sammo Hung,1/7/52,8.442
63032,62417,Richard Ng,12/17/39,5.222
63032,62418,Charlie Chin,5/19/48,2.108
63032,62419,Stanley Fung,6/1/45,3.697
63032,62420,Sibelle Hu,5/4/58,2.561
63032,544780,Elaine Lui Siu-Ling,3/5/66,3.104
63032,571521,Teddy Yip Wing-Cho,None,0.84
63032,928989,Chun Ho,9/9/60,0.652
63032,932916,Ricky Lau,12/20/49,1.4
63032,990443,Natalis Chan,12/3/50,2.219
63032,1136866,Marianne Chan,None,1.012
63032,1359883,Chun Hung,None,1.614
63032,1562221,Mondi Yau Yuet-Ching,None,3.226
63032,1629227,Hui Sze-Man,None,1.38
63032,1912609,Ng Ka-Man,None,0.6
63033,1624,Cheng Pei-Pei,12/4/46,3.654
63033,10875,Françoise Yip,9/4/72,6.733
63033,26724,Eric Tsang,4/14/53,4.01
63033,26742,Walter Tso Tat-Wah,9/15/15,1.073
63033,57723,Nora Miao,2/8/52,8.89
63033,62410,Sammo Hung,1/7/52,8.442
63033,62417,Richard Ng,12/17/39,5.222
63033,62419,Stanley Fung,6/1/45,3.697
63033,88351,Chen Kuan-Tai,9/24/45,6.985
63033,224925,Lung Fong,None,1.473
63033,236075,Michael Miu,6/18/58,4.099
63033,990443,Natalis Chan,12/3/50,2.219
63033,1081095,Diana Pang,11/10/72,6.282
63033,1118407,Lau Sek-Ming,None,0.6
63033,1305556,Vincent Lau Tak,None,0.6
63033,1329775,Gabriel Wong,7/8/64,1.62
63033,1356792,Ricky Yi Fan-Wai,None,1.4
63033,1597368,Fung Sau-Yin,None,1.048
63033,1597369,Gung Suet-Fa,None,0.6
63206,138,Quentin Tarantino,3/27/63,15.602
63206,2294,Robert Rodriguez,6/20/68,5.034
63206,4027,Frank Darabont,1/28/59,3.184
63206,4600,Joe Dante,11/28/46,1.22
63206,4610,John Landis,8/3/50,3.802
63206,5140,Wes Craven,8/2/39,4.348
63206,11108,Simon Pegg,2/14/70,6.735
63206,11161,Tom Savini,11/3/46,4.684
63206,11770,John Carpenter,1/16/48,4.731
63206,14999,George A. Romero,2/4/40,3.101
63206,16847,Eli Roth,4/18/72,4.49
63206,16851,Josh Brolin,2/12/68,10.916
63206,20492,Jordan Ladd,1/14/75,1.022
63206,22970,Peter Dinklage,6/11/69,5.84
63206,29654,Dick Smith,6/26/22,0.6
63206,59287,Gregory Nicotero,3/15/63,0.751
63206,61824,Mick Garris,12/4/51,3.365
63206,101608,Rob Bottin,4/1/59,1.823
63206,107372,Howard Berger,12/20/64,0.999
63285,16620,Hulk Hogan,8/11/53,2.553
63285,44240,Roddy Piper,4/17/54,2.613
63285,569166,Ric Flair,2/25/49,1.435
63285,1064416,Robert Remus,8/27/48,3.651
63285,1155264,"Virgil Riley Runnels, Jr.",10/12/45,2.397
63409,1087578,Dan Ellis,None,0.6
63409,1096789,Nathan Durec,None,0.6
63409,1580402,Sindy Faraguna,None,0.828
63409,1580403,Nick Windebank,None,0.6
63497,228722,Joey Richter,7/31/89,2.397
63497,228724,Lauren Lopez,3/8/86,1.012
63497,228725,Joseph Walker,2/6/87,0.6
63497,1197750,Brian Holden,None,0.6
63497,1197751,Nick Lang,1/29/86,0.84
63497,1277452,Joe Moses,None,0.6
63497,1277453,Dylan Saunders,4/8/87,0.6
63497,1277455,Meredith Stepien,1/2/87,0.6
63497,1277457,Jim Povolo,None,1.4
63497,1277458,Jaime Lyn Beatty,None,0.6
63497,1422723,Julia Albain,None,0.6
63497,1442398,Brant Cox,None,0.6
63611,24974,Emma Suárez,6/25/64,2.023
63611,27462,Alberto San Juan,11/1/68,1.421
63611,34057,Julián Villagrán,5/24/73,2.744
63611,224518,Luz Valdenebro,None,5.255
63611,1668830,Violeta Rodríguez,None,1.008
63777,51576,Chuck Norris,3/10/40,5.343
63777,51577,Sheree J. Wilson,12/12/58,1.388
63777,58860,Christopher Neame,9/12/47,2.579
63777,77589,Calvin Levels,9/30/54,2.887
63777,102375,David Robb,8/23/47,1.137
63777,105003,Zoe Trilling,None,0.693
63777,108611,Jack Messinger,None,0.98
63777,136253,Jack Adalist,None,0.6
63777,158777,Cherie Franklin,None,1.4
63777,233285,Albert Iluz,1/17/52,0.6
63872,6609,Theodore Bikel,5/2/24,3.474
63872,16119,Charles Napier,4/12/36,4.232
63872,33716,Terry Moore,1/7/29,1.4
63872,38761,Stuart Whitman,2/1/28,2.811
63872,51518,Allan Miller,2/14/29,2.284
63872,53669,Hans Howes,2/18/43,0.6
63872,63474,Charles Shaughnessy,2/9/55,4.309
63872,64826,Isabel Glasser,5/1/58,6.758
63872,80245,Grant Cramer,11/10/61,2.145
63872,84613,Madeline Zima,9/16/85,4.381
63872,126471,Tom Amandes,3/9/59,3.474
63872,155864,Kelsey Mulrooney,8/21/87,2.351
63872,160253,Lee Benton,8/1/52,0.6
63872,238121,Erica Hess,None,0.6
63872,238122,Jesse L. Upchurch,None,0.6
64214,16316,Daniel Martín,5/12/35,1.62
64214,19795,Luis Dávila,7/15/27,0.6
64214,29542,Pinkas Braun,1/7/23,1.573
64214,32019,Joachim Hansen,6/28/30,0.699
64214,120613,John Karlsen,None,0.656
64214,235210,Essy Persson,6/15/41,1.694
64214,238743,Lang Jeffries,6/7/30,0.735
64214,238744,Stefano Sibaldi,6/11/05,1.094
64802,1206,Jason Alexander,9/23/59,8.454
64802,5589,John Glover,8/7/44,4.046
64802,20301,Justin Kirk,5/28/69,3.241
64802,21179,John Benjamin Hickey,6/25/63,2.087
64802,57093,Stephen Spinella,10/11/56,2.038
64802,157428,Randy Becker,6/6/70,1.159
64802,159840,Stephen Bogardus,None,1.4
65083,488,Steven Spielberg,12/18/46,7.633
65083,491,John Williams,2/8/32,4.841
65083,524,Natalie Portman,6/9/81,11.134
65083,3061,Ewan McGregor,3/31/71,8.998
65083,3896,Liam Neeson,6/7/52,16.339
65083,7908,Frank Oz,5/25/44,4.802
65083,11007,Ray Park,8/23/74,4.542
65083,19801,Rick McCallum,8/22/54,0.98
65083,23782,Doug Chiang,None,0.699
65083,27762,Ian McDiarmid,8/11/44,7.84
65083,33190,Pernilla August,2/13/58,3.011
65083,33196,Jake Lloyd,3/5/89,2.006
65083,33197,Ahmed Best,8/19/73,1.712
65083,1074722,Lewis Macleod,12/6/70,1.7
65083,1427795,John Fensom,None,0.6
65107,86664,Evgeni Leonov,9/2/26,1.38
65107,99285,Nikolai Karachentsov,10/27/44,0.797
65107,238487,Mikhail Boyarskiy,12/26/49,0.6
65107,240538,Natalya Yegorova,8/22/50,1.552
65107,240539,Vladimir Izotov,None,0.6
65107,240540,Svetlana Kryuchkova,6/22/50,1.933
65107,1501154,Nikolai Nikolayev-Nikolsky,None,0.6
65136,20892,Anastasiya Nemolyaeva,None,3.61
65136,86752,Vyacheslav Nevinnyy,11/30/34,1.22
65136,86753,Georgi Burkov,5/31/33,2.048
65136,96517,Boris Shcherbakov,12/11/49,1.169
65136,143708,Natalya Nazarova,6/28/49,0.6
65136,236849,Yevgeniya Khanayeva,1/2/21,0.6
65136,239719,Irina Miroshnichenko,7/24/42,0.6
65136,240544,Pyotr Shcherbakov,7/21/29,1.072
65136,240566,Aleksandr Kalyagin,5/25/42,1.104
65136,929461,Kseniya Minina,None,0.6
65136,1190350,Evgeniy Evstigneev,10/9/26,1.006
65136,1916999,Liliya Yevstigneyeva,None,0.6
65326,537,Stephen Tobolowsky,5/30/51,6.447
65326,2165,Rosanna Arquette,8/10/59,6.322
65326,3009,Jim Youngs,10/16/56,2.636
65326,7071,Louise Fletcher,7/22/34,3.839
65326,21315,Eric Roberts,4/18/56,6.507
65326,30622,Gwen Welles,3/4/51,1.715
65326,51544,Mare Winningham,5/16/59,7.761
65364,42224,Gabriella Hall,7/18/66,2.965
65364,58312,Angie Everhart,9/7/69,2.628
65364,60606,Julian Christopher,11/7/44,1.6
65364,61556,Elizabeth Barondes,6/28/64,1.456
65364,87295,Richard Grieco,3/23/65,5.214
65364,99839,Francine York,8/26/38,3.578
65364,109100,David Jean Thomas,None,1.166
65364,154167,Yvonne Farrow,None,0.6
65364,156274,Kevin Fry,None,1.646
65364,177383,Ray Valenti,None,0.6
65364,1480469,McKayla,None,1.96
65713,47430,Boris Novikov,7/13/25,1.96
65713,86667,Nikolai Parfyonov,7/26/12,1.572
65713,86670,Georgiy Vitsin,4/5/17,1.4
65713,86680,Yuriy Nikulin,12/18/21,2.652
65713,86693,Yevgeni Morgunov,4/27/27,1.4
65713,235981,Valentin Smirnitskiy,6/10/44,0.618
65713,237521,Yevgeni Vesnik,1/15/23,0.652
65713,543863,Anatoli Adoskin,11/27/23,0.6
65713,543944,Boris Chirkov,7/31/01,1.4
65713,543945,Svetlana Savyolova,1/7/42,1.4
65713,1189304,Anatoli Papanov,10/30/22,1.702
65713,1190217,Aleksei Smirnov,2/28/20,2.583
65713,1719621,Anatoliy Obukhov,5/26/35,1.186
65714,22963,Helga Sasse,4/17/42,0.6
65714,38371,Anna Thalbach,6/1/73,1.928
65714,52039,Lukas Schust,1/1/97,1.149
65714,56607,Santiago Ziesmer,7/25/53,1.176
65714,81381,Michael McConnohie,7/23/51,1.4
65714,1148415,Jessica Gee-George,12/17/65,0.6
65714,1569355,Ada Philine Stappenbeck,9/21/96,0.84
65890,44215,Josef Kemr,6/20/22,1.562
65890,544206,Vladimír Pucholt,12/30/42,2.062
65890,544207,Ivana Pavlová,None,0.6
65890,544208,Miloš Zavadil,None,0.6
65890,544209,Irena Kačírková,2/24/25,0.6
65890,544211,Libuše Havelková,5/11/24,0.6
65890,544212,Vladimír Klos,None,0.98
65890,1254011,Josef Laufer,8/11/39,1.094
65890,1759361,Zuzana Šavrdová,6/6/45,0.6
66047,28817,Dagmar Patrasová,4/27/56,3.398
66047,77381,Miloš Vavruška,8/25/24,0.6
66047,136797,Jan Kraus,8/15/53,0.6
66047,144318,Jaroslava Obermaierová,4/10/46,0.732
66047,144320,Martin Růžek,9/23/18,1.052
66047,213453,Alois Švehlík,7/30/39,0.652
66047,227399,Luděk Munzar,3/20/33,0.6
66047,227400,Jaroslav Moučka,11/9/23,0.6
66047,235688,Jaroslav Mareš,4/24/21,0.6
66047,449644,Jana Krausová,1/25/54,2.062
66047,544516,Gustav Bubník,4/23/62,0.6
66047,544677,Stanislav Fišer,12/14/31,1.684
66047,936602,Petr Štěpánek,10/2/48,0.728
66047,1093788,Milena Dvorská,9/7/38,2.744
66047,1136093,Mirko Musil,8/26/24,0.6
66047,1280609,Jiřina Bílá,11/17/21,0.6
66047,1284678,Gabriela Hyrmanová,None,0.6
66047,1287882,Jaroslav Cmíral,3/1/23,0.6
66047,1556408,Jana Boušková,5/8/54,0.972
66047,1561943,Vladimír Ptáček,10/29/26,0.6
66047,1679478,Vladimír Vondra,3/6/30,0.6
66047,1679479,Richard Knotek,6/4/62,0.6
66047,1679484,Lydie Havláková,8/30/57,0.6
66047,1679487,Zdenek Jelínek,None,0.6
66047,1679492,Josef Šebek,9/12/40,0.6
66654,1748,William Shatner,3/22/31,9.149
66654,29712,Tim Thomerson,4/8/46,3.222
66654,64825,Harry Hamlin,10/30/51,2.922
66654,76542,Roland Kickinger,3/30/68,2.391
66654,149589,Scott Rinker,11/15/71,1.686
66654,157836,Julianne Christie,None,0.602
67524,3122,Sammi Davis,6/21/64,3.23
67524,14668,Daphne Zuniga,10/28/62,4.7
67524,20492,Jordan Ladd,1/14/75,1.022
67524,25541,Katherine Heigl,11/24/78,8.582
67524,36055,Costas Mandylor,9/3/65,5.932
67524,53646,Missy Crider,6/13/74,2.008
67524,55957,Charlotte Chatton,1/1/75,1.708
67530,777,Judge Reinhold,5/21/57,5.171
67530,2053,Bill Paxton,5/17/55,5.567
67530,2712,Michael Biehn,7/31/56,4.136
67530,2717,Rick Rossovich,8/28/57,6.111
67530,3173,G. D. Spradlin,8/31/20,1.739
67530,10360,Robert Prosky,12/13/30,1.8
67530,14738,Malcolm Danare,5/1/62,0.972
67530,15746,Barbara Babcock,2/27/37,5.076
67530,18181,David Keith,5/8/54,3.812
67530,57055,Mitchell Lichtenstein,3/10/56,2.612
67530,116123,Norman Chancer,None,0.6
67530,182643,Mark Breland,5/11/63,0.6
67530,192147,Dean R. Miller,None,0.6
67530,1217166,John Lavachielli,None,0.84
67571,69136,John McLeish,1/1/16,1.646
67571,1729401,Hannes Schroll,None,0.6
67683,86663,Leonid Kuravlyov,10/8/36,2.744
67683,86664,Evgeni Leonov,9/2/26,1.38
67683,86676,Lyubov Sokolova,7/31/21,2.24
67683,86682,Nonna Mordyukova,11/25/25,1.4
67683,99282,Oleg Tabakov,8/17/53,0.613
67683,143290,Leonid Dyachkov,5/7/39,0.828
67683,236850,Elena Proklova,9/2/53,1.686
67683,240842,Pavel Vinnik,9/22/25,1.028
67683,545763,Marlen Khutsiyev,10/4/25,1.4
67683,549036,Aleksandr Porokhovshchikov,1/31/39,0.6
67683,549037,Aleksandr Filippenko,9/2/44,0.84
67683,1190216,Oleg Efremov,10/1/27,2.503
67911,6886,Christina Ricci,2/12/80,8.281
67911,10822,Stephen Dorff,7/29/73,3.603
67911,11669,Jimmy Fallon,9/19/74,4.054
67911,20819,Peter Dante,12/16/68,3.672
67911,25129,Don Johnson,12/15/49,4.259
67911,32897,Nicholas Turturro,1/29/62,3.93
67911,32907,Nick Swardson,10/9/76,4.176
67911,35109,Miriam Flynn,6/18/52,3.496
67911,52995,Edward Herrmann,7/21/43,4.513
67911,58478,Kevin Nealon,11/18/53,3.819
67911,60959,Jackie Sandler,9/24/74,3.842
67911,62595,Mary Pat Gleason,2/23/50,4.551
67911,64998,Pauly Shore,2/1/68,2.597
67911,65921,Mario Joyner,10/3/61,0.94
67911,66073,Ido Mosseri,4/17/78,0.6
67911,85209,Meredith Giangrande,7/2/81,2.268
67911,87003,Curtis Armstrong,11/27/53,4.099
67911,114373,Angelina Armani,11/18/87,0.6
67911,129750,Mike O'Connell,11/15/55,0.6
67911,214834,Dana Goodman,None,0.968
67911,298410,Keegan-Michael Key,3/22/71,4.173
67911,477074,Owen Benjamin,None,1.088
67911,1202550,Danni Katz,None,1.4
67949,41995,Steven St. Croix,2/24/68,3.213
67949,44938,Juli Ashton,10/5/69,1.149
67949,74252,Nina Hartley,3/11/59,9.057
67949,88577,Felecia,3/1/73,3.706
67949,97908,Nicole Sheridan,5/7/75,4.767
67949,101159,Randy West,10/12/47,0.972
67949,102894,Jill Kelly,2/1/71,2.026
67949,108958,Chloe,11/14/71,0.98
67949,132095,Tony Tedeschi,4/11/64,2.744
67949,132232,Asia Carrera,8/6/73,1.958
67949,135341,Julia Ann,10/8/69,34.37
67949,136055,Shayla LaVeaux,12/27/69,4.694
67949,151927,Gina Ryder,1/23/77,1.4
67949,589439,Anna Malle,9/14/67,1.099
67949,592855,Kylie Ireland,5/26/70,3.843
67949,929211,Brittany Andrews,8/13/73,1.503
67949,997550,Caressa Savage,None,0.6
67949,997605,Melanie Stone,9/15/74,0.728
67949,1064036,Bella Starr,4/8/83,0.6
67949,1269074,Julie Meadows,2/3/74,0.98
68171,8516,John Carradine,2/5/06,3.675
68171,30586,Robert Tinnell,None,0.98
68171,31155,Fred Olen Ray,9/10/54,3.074
68171,42692,Richard Hench,None,1.38
68171,45232,Aldo Ray,9/25/26,3.227
68171,45234,Susan Stokey,None,0.6
68171,45351,Sandy Brooke,None,0.6
68171,79592,Bob Ivy,None,0.603
68171,94145,Martin Nicholas,None,0.6
68171,97699,Dawn Wildsmith,6/11/63,1.529
68171,97868,Michael Sonye,None,1.4
68171,97901,Christopher Ray,7/30/77,2.099
68171,98617,Ross Hagen,5/21/38,2.047
68171,99064,Marya Gant,None,2.619
68171,100470,Eric Caidin,None,0.6
68171,100476,Bobbie Bresee,None,0.6
68171,100555,Johnny Legend,None,0.828
68171,100556,Lee Forbes,None,0.6
68171,106236,Frank Bresee,None,0.6
68171,148665,Sandra Church,None,0.6
68171,209437,Mimi Monaco,None,0.6
68171,222885,Jack H. Harris,11/28/18,0.6
68171,234753,Vivian Schilling,2/15/68,1.4
68171,550454,Lindy Skyles,None,0.98
68171,550455,Danita Aljuwani,None,1.22
68171,550456,Dori Renee Crofts,None,0.6
68171,550457,Liat Mathias,None,0.6
68171,550458,Karen Stanton,None,0.6
68171,550459,Gwen Perlman,None,0.6
68171,550460,Jade Barrett,None,0.98
68171,550461,Jerome L. Dennae,None,0.6
68171,550462,Joseph A. Lepera,None,0.98
68171,550463,Stephen Carter,None,0.6
68171,550464,Jimmy Skakel,None,0.6
69900,141046,Emily Longstreth,1/5/67,3.58
69900,1697219,C. Juston Campbell,None,0.6
69900,1697220,Faye Bolt,None,1.4
69900,1697222,John W. Smith,None,0.6
69900,1697223,Taylor Kingsley,None,0.6
69900,1697224,Marcia Linn,None,0.6
69900,1697225,Lisa Goulian,None,0.6
69900,1697226,Randall England,None,0.6
70468,27753,Colin Friels,9/25/52,3.191
70468,68187,Emily Hart,5/9/86,0.98
70468,77335,Ben Mendelsohn,4/3/69,6.171
70468,86310,Connie Britton,3/6/67,3.696
70468,91787,Ashley Rose Orr,11/11/90,0.728
70608,6,Anthony Daniels,2/21/46,7.083
70608,31549,Phil LaMarr,1/24/67,3.805
70608,43125,Rob Paulsen,3/11/56,4.145
70608,52698,Nika Futterman,10/25/69,2.083
70608,71535,Tom Kane,4/15/62,5.795
70608,194804,Katie Leigh,12/16/58,1.708
70608,475875,David Scott,4/15/76,0.6
70608,577467,Tim Gaul,None,0.6
70608,577468,Wayne Pashley,None,1.306
70608,1215781,R. Martin Klein,5/11/57,1.008
70634,3471,Ursula Reit,3/5/14,0.6
70634,7830,Heiner Lauterbach,4/10/53,2.309
70634,36235,Claus Tinney,1/1/37,0.611
70634,36292,Reiner Brönneke,4/10/29,1.821
70634,36420,Edgar Wenzel,9/12/19,0.6
70634,37532,Paul Glawion,11/8/22,0.6
70634,38818,Astrid Boner,8/4/35,1.495
70634,51049,Walter Feuchtenberg,2/7/23,0.6
70634,558680,Alexandra Bogojevic,1/1/51,1.54
70634,558868,Günther Kieslich,8/26/26,1.38
70634,559004,Marianne Dupont,None,0.84
70634,559007,Peter Hamm,None,0.6
70634,559009,Carina Kreisch,None,1.4
70634,559019,Joachim Hackethal,11/7/24,0.6
70634,559022,Carl-Heinz Kühn,None,0.6
70634,559034,Siggi Buchner,None,0.833
70634,559038,Gina Janssen,4/1/53,1.339
70634,559040,Claus Obalski,12/11/54,0.84
70634,559045,Eva Berthold,None,0.6
70634,559046,Heinz Gerstl,None,0.6
70634,559048,Astrid Jacob,2/27/45,0.6
70634,559049,Yvonne Kerstin,None,0.728
70634,559050,Karin Lorson,None,1.708
70634,559051,Bärbel Markus,None,0.6
70634,559052,Ingeborg Moosholzer,None,0.6
70634,559053,Willy Schultes,1/28/20,0.6
70634,559054,Anke Syring,1/1/44,0.6
71103,58998,Nikolai Volkov St.,3/23/02,0.6
71103,237521,Yevgeni Vesnik,1/15/23,0.652
71103,560130,Boris Kokovkin,None,0.6
71103,560239,Aleksei Litvinov,3/24/44,0.6
71103,560240,Gennadi Khudyakov,9/3/43,0.6
71103,560241,Lev Kovalchuk,None,0.6
71103,589048,Anatoly Korolkevich,1/16/01,0.6
71103,1117937,Vsevolod Kuznetsov,6/9/28,1.021
71103,1118286,Valentina Ananina,5/18/33,0.728
71103,1190191,Efim Kopelyan,None,0.6
71103,2334335,Maya Blinova,3/31/26,0.6
71103,2342133,Olga Cherkasova,None,0.6
71103,2342135,Alexander Larikov,None,0.6
71559,24629,Michel Galabru,10/27/22,2.352
71559,64645,Philippe Duclos,None,1.4
71559,83813,Thierry Neuvic,8/3/70,4.976
71559,130712,Lio,6/17/62,2.204
71559,544831,Stefano Cassetti,1/1/74,0.968
71559,563355,Clara Augarde,None,0.6
71559,583630,Catherine Riaux,None,0.6
71559,1143444,Youen Leboulanger-Gourvil,None,0.6
71559,1143445,Françoise Navarro,None,0.6
71559,1143446,François Bernard,None,0.6
71559,1143447,Margaux Louineau,None,0.6
71559,1143448,Huguette Robert,None,0.6
71695,149192,Ayrton Senna,3/21/60,0.652
71695,149193,Alain Prost,2/24/55,0.982
71695,563689,Jean Alesi,None,0.6
71695,563690,Martin Brundle,6/1/59,0.6
71695,563691,Juan Manuel Fangio,None,0.6
72090,1936,Martin Balsam,11/4/19,4.599
72090,38098,Giorgio Ardisson,12/13/31,2.744
72090,39432,Tom Felleghy,11/26/21,0.609
72090,43814,Nathalie Delon,8/1/41,8.842
72090,50829,Carlo Hintermann,4/2/23,0.6
72090,52061,Sherry Buchanan,1/1/54,1.388
72090,99195,Franco Garofalo,1/1/46,0.6
72090,125962,Sergio Rossi,4/10/21,0.654
72090,240906,Mario Novelli,2/26/40,0.6
72090,240909,Franco Beltramme,None,0.6
72090,240920,Bruno Di Luia,4/4/43,1.4
72090,269502,Robert Hoffmann,8/30/39,0.853
72090,564899,Victor Valente,None,0.6
72090,564900,Giovanna De Luca,None,0.6
72090,564901,Cesare Nizzica,None,0.6
72448,27762,Ian McDiarmid,8/11/44,7.84
72473,1009,Randolph Scott,None,2.247
72473,3262,James Flavin,5/14/06,2.836
72473,3341,Joe Sawyer,8/29/06,3.075
72473,3370,Edward Fielding,None,0.707
72473,8829,Mae Marsh,None,1.513
72473,13578,Dana Andrews,1/1/09,2.958
72473,14001,Chill Wills,7/18/02,1.844
72473,20124,Gene Tierney,11/19/20,4.251
72473,30017,Charles Middleton,None,3.468
72473,33025,Howard Hickman,None,1.176
72473,34209,Olin Howland,None,2.391
72473,35658,Juanita Moore,10/19/14,0.982
72473,82676,Shepperd Strudwick,9/22/07,1.065
72473,83237,Elizabeth Patterson,None,1.473
72473,84639,Joe Downing,6/26/03,1.018
72473,87825,Clarence Muse,None,2.709
72473,89101,Louise Beavers,3/8/02,1.097
72473,96302,Paul E. Burns,None,4.411
72473,96721,Charles Trowbridge,None,2.744
72473,102071,Adrian Morris,1/12/07,0.694
72473,103938,Mary Currier,8/9/04,0.6
72473,108433,Cecil Weston,None,0.6
72473,109776,Norman Willis,5/27/03,1.4
72473,117677,Kermit Maynard,None,0.692
72473,119255,Billy Wayne,None,0.6
72473,121097,Hooper Atchley,None,2.744
72473,126671,George Reed,None,0.6
72473,133788,Elena Verdugo,4/20/26,1.532
72473,589812,Matthew 'Stymie' Beard,1/1/25,1.077
72473,931194,George Melford,None,2.023
72473,975343,Clinton Rosemond,None,0.732
72473,975597,Franklyn Farnum,None,0.6
72473,1075172,Davison Clark,None,1.138
72473,1383133,Herbert Ashley,None,0.6
72473,1422135,Avanelle Harris,None,0.6
72473,1668547,Hugh Chapman,None,0.6
72473,1822923,Dolores Hurlic,None,0.6
72476,10750,Sheryl Crow,2/11/62,1.96
72476,16845,Nicole Sullivan,4/21/70,2.634
72476,20472,Norah Jones,3/30/79,2.649
72476,58769,Stephen Colbert,5/13/64,3.007
72681,83358,Michael Chan,7/10/44,2.499
72681,122528,Ho Tsung-Tao,6/5/50,1.717
72681,126831,Chang Yi,2/24/45,1.829
72681,238896,Carter Wong,3/22/47,3.475
72681,1006051,Chia Ling,1/1/51,1.96
72694,2,Mark Hamill,9/25/51,15.015
72694,3,Harrison Ford,7/13/42,14.512
72694,4,Carrie Fisher,10/21/56,8.905
72694,6,Anthony Daniels,2/21/46,7.083
72694,130,Kenny Baker,8/24/34,3.109
72694,12248,Alec Guinness,4/2/14,5.599
72694,12401,Gary Kurtz,7/27/40,0.98
72694,15152,James Earl Jones,1/17/31,6.978
72694,16412,William Conrad,9/27/20,1.62
72694,17356,Garrick Hagon,9/27/39,2.036
72694,24342,David Prowse,7/1/35,1.016
72694,24343,Peter Mayhew,5/19/44,3.254
72694,53587,Peter Diamond,8/10/29,0.651
72694,188824,Don LaFontaine,8/26/40,1.55
72720,33348,Adrian Holmes,3/31/74,3.09
72720,45923,Kathleen Barr,4/6/67,5.739
72720,52718,Andrew Francis,5/27/85,2.194
72720,60288,Craig Veroni,None,1.62
72720,60605,Dexter Bell,None,2.081
72720,60649,Will Sanderson,5/26/80,2.588
72720,60723,Kevan Ohtsji,None,1.388
72720,74361,Venus Terzo,10/17/67,6.218
72720,74364,Brian Drummond,8/10/69,1.052
72720,84490,David Kaye,10/14/64,4.057
72720,89025,Kirby Morrow,8/28/73,4.317
72720,89545,Lisa Ann Beley,None,1.46
72720,175854,Michael Donovan,6/12/53,0.612
72720,545083,Andrew Duncan,None,0.6
72720,1232013,Cusse Mankuma,None,0.828
72720,1235614,Kasper Michaels,None,0.6
72824,1037,Harvey Keitel,5/13/39,7.925
72824,14277,Klaus Kinski,10/18/26,5.05
72824,14821,Fernando Rey,9/20/17,2.493
72824,19909,Josep Maria Pou,1/1/44,0.694
72824,25257,Julieta Serrano,1/21/33,1.4
72824,54153,Miguel Bosé,4/3/56,1.712
72824,100853,Santiago Álvarez,None,0.6
72824,105216,José Vivó,5/19/16,0.6
72824,617651,Carlos Tristancho,None,0.6
72824,1075442,Maria Lamor,None,0.6
72824,1383251,Paco Catalá,None,0.6
73067,2876,Matt Dillon,2/18/64,4.464
73067,5168,Gabriel Byrne,5/12/50,6.424
73067,17024,Owen Roe,5/30/59,1.38
73067,57298,Anne Parillaud,5/6/60,5.206
73067,72466,Colin Farrell,5/31/76,8.92
73067,140230,Niall Toibin,11/21/29,0.857
73067,567972,Corban Walker,None,0.6
73246,60561,Mo'Nique,12/11/67,1.467
73246,81149,Paul Mooney,8/4/41,2.211
73246,205578,Michael Blackson,None,0.6
73246,215074,Corey Holcomb,None,0.98
73246,1531596,George Willborn,None,0.6
73320,47970,Lida Botha,None,2.492
73320,471307,Andrew Thompson,1/1/86,0.6
73320,543162,Ivan Botha,None,1.4
73320,543164,Altus Theart,None,0.6
73320,563385,Petru Wessels,None,0.608
73320,1041697,Deon Lotz,7/20/64,0.61
73320,1073476,Paul Lückhoff,None,0.84
73320,1153447,Desiré Gardner,None,0.84
73320,1154501,Rika Sennett,None,1.176
73320,1154527,Beate Olwagen,None,0.6
73320,1154530,Paul Loots,None,1.566
